col_oslnp,col_29p4d,col_4bzl7,col_g4elm,col_0l637,col_3zius,col_k7ayf,col_eph8l,col_9t29s,col_4gmox,col_l4kuj,col_lyhls,col_ky2iy,col_gkyng,col_q01lh,col_fe2jd,col_b0oll,col_dwe97,col_q9rrk,col_mkc8l,col_sxciu,col_ahvgp,col_2me64,col_eo0va,col_6v7c9,col_md150,col_grbeg,col_jleb4,col_hc7wj,col_eun3m,col_m74pu,col_ghi4z,col_y88mx,col_wv5nq,col_ur3w6,col_dyf88,col_i6wfm,col_riwps,col_rj5ld,col_be67j,col_0jjaa,target
26.0,52.0,12.0,1.8,10.59,278.0,0.776536312849162,4.91,0.277653631284916,0.05,1.5,1.0,1.89,317.0,149.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,1,1.0,1,0,1.0,0,0,0,0
65.0,138.0,5.0,5.8,0.9,265.0,1.17777777777778,0.2,0.745,0.05,1.5,1.0,22.0,1001.0,149.0,0,0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0.0,1,0.0,0,0,0.0,0,0,0,0
46.0,252.0,16.0,5.8,9.8,664.0,2.32262569832402,0.31,0.73,0.05,1.5,1.0,9.0,871.0,146.0,0,0,1,0,0,0,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
39.0,249.0,12.0,5.8,1.9,791.0,2.20949720670391,0.149,0.751111111111111,0.05,1.5,1.0,1.89,317.0,145.0,0,1,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1,0.0,0,0,0.0,0,0,0,0
38.0,28.0,16.0,5.8,9.8,664.0,2.32262569832402,1.1,0.64,0.05,1.5,1.0,0.16,261.0,144.0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
29.0,180.0,12.0,5.8,9.8,664.0,2.32262569832402,0.3,0.684210526315789,0.05,1.5,1.0,50.0,913.0,143.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0
54.0,58.0,19.0,6.73,4.68,252.0,0.362068965517241,0.17,0.635555555555556,0.05,1.5,1.0,0.1,276.0,143.0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,0,1,0,0
50.0,140.0,9.0,5.8,1.4,535.0,2.123015873015873,0.32,0.759358288770054,0.05,1.5,1.0,1.89,317.0,142.0,0,0,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
53.0,343.0,15.0,5.8,54.0,664.0,2.32262569832402,1.66,0.598870056497175,0.05,1.5,1.0,1.89,317.0,142.0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
34.0,336.0,14.0,5.8,9.8,664.0,2.32262569832402,0.43,0.622222222222222,0.05,1.5,1.0,1.89,317.0,140.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,1,1,0.0,1,0.125,0,1,1.0,1,0,0,0
39.0,168.0,30.0,5.8,50.0,739.0,2.602112676056338,22.6,0.556451612903226,0.05,1.5,1.0,0.8,262.0,138.0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1.0,0,0,1.0,1,0,0,0
47.0,48.0,12.0,13.1,11.2,975.0,3.86904761904762,0.8,0.543650793650794,0.05,1.5,1.0,8.05,521.0,137.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0
47.0,80.0,12.0,13.1,12.23,975.0,3.86904761904762,0.8,0.543650793650794,0.05,1.5,1.0,2.71,342.0,137.0,0,1,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0.0,1,0.0,0,0,0.0,0,0,0,0
61.0,144.0,16.0,2.2,3.7,225.0,3.34666666666667,0.55,0.685,0.05,1.5,1.0,1.89,317.0,137.0,0,0,1,0,0,0,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,1,0,0,0
38.0,252.0,20.0,5.0,15.0,524.0,1.84507042253521,0.62,0.68,0.05,1.5,1.0,1.89,317.0,136.0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,1,0,0,0
54.0,40.0,13.0,8.5,8.51,616.0,2.44444444444444,0.4,0.675,0.05,1.5,1.0,1.89,317.0,135.0,0,1,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,1,0,1.0,0,0,0,0
41.0,252.0,12.0,5.8,9.8,664.0,2.32262569832402,2.8,0.72192513368984,0.05,1.5,1.0,1.89,317.0,135.0,0,1,1,1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,1,0.0,0,0,1.0,1,0,0,0
66.0,107.0,5.1,1.66,0.657,261.0,1.16,0.39,0.716577540106952,0.05,1.5,1.0,18.2,1361.0,134.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,1
49.0,216.0,16.0,5.8,9.8,664.0,2.32262569832402,0.38,0.716577540106952,0.05,1.5,1.0,0.3,505.8,134.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
46.0,128.0,14.0,8.3,11.0,500.0,1.98412698412698,0.44,0.638095238095238,0.05,1.5,1.0,1.7,477.0,134.0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0.0,1,1.0,1,0,0.0,0,0,0,0
56.0,199.0,20.0,1.89,40.0,1042.0,4.63111111111111,2.14,0.66,0.05,1.5,1.0,0.97,155.0,132.0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
34.0,157.0,25.0,5.8,40.0,878.0,2.45251396648045,1.38,0.673469387755102,0.05,1.5,1.0,0.47,45.5,132.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0
34.0,180.0,16.0,5.8,9.8,664.0,2.32262569832402,0.7,0.668367346938776,0.05,1.5,1.0,0.54,375.0,131.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,1,1.0,0,0,0,0
45.0,240.0,16.0,5.8,3.1,600.0,1.67,0.58,0.711111111111111,0.05,1.5,1.0,1.89,317.0,131.0,0,0,0,1,0,0,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,1,0,1,0.0,1,0.125,0,0,1.0,0,0,0,0
56.0,144.0,10.0,5.8,9.8,664.0,2.32262569832402,2.27,0.655,0.05,1.5,1.0,1.89,317.0,131.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
34.0,0.0,16.0,5.8,9.8,664.0,2.32262569832402,2.23,0.51984126984127,0.05,1.5,1.0,1.89,317.0,131.0,0,0,0,1,0,0,1,0,0.4623430962343096,0.0,0.0,0.0,1.0,0,0,0,1,0.0,1,0.0,0,0,1.0,0,0,0,0
34.0,216.0,50.0,5.8,9.8,664.0,2.32262569832402,12.2,0.524193548387097,0.05,1.5,1.0,23.0,663.0,130.0,0,0,1,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1,0.0,0,1,1.0,1,0,0,0
27.0,218.0,16.0,57.0,66.0,664.0,2.32262569832402,1.49,0.630952380952381,0.05,1.5,1.0,2.37,249.0,129.0,0,0,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,1,1.0,1,0,0,0
45.0,152.0,16.0,5.8,9.8,664.0,2.32262569832402,0.403,0.573333333333333,0.05,1.5,1.0,1.89,317.0,129.0,0,1,1,1,0,1,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,1,1,0.0,1,0.0,0,1,1.0,0,0,0,0
65.0,8.0,11.0,3.2,3.2,128.0,0.56888889,2.2,0.568888888888889,0.05,1.5,1.0,17.5,591.0,128.0,0,1,0,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0.0,1,0.0,0,0,0.0,0,0,0,1
50.0,169.0,4.0,7.99,14.6,922.0,3.65873015873016,0.99,0.684491978609626,0.05,1.5,1.0,2.1,521.0,128.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
38.0,309.0,10.0,7.3,12.7,664.0,2.32262569832402,0.31,0.684491978609626,0.05,1.5,1.0,1.89,317.0,128.0,1,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,1.0,0,0,0,0
32.0,264.0,10.0,5.8,9.8,664.0,2.32262569832402,0.5,0.668449197860963,0.05,1.5,1.0,1.89,317.0,125.0,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,1,1.0,0,0,0,0
34.0,60.0,7.0,5.8,9.8,664.0,2.32262569832402,0.4,0.555555555555556,0.05,1.5,1.0,1.89,317.0,125.0,0,0,0,0,0,0,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,1,0,1.0,0,0,0,0
57.0,36.0,16.0,5.8,9.8,664.0,2.32262569832402,0.4,0.625,0.05,1.5,1.0,1.89,317.0,125.0,0,1,0,1,0,1,1,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,1,0,1,0.0,1,0.0,0,0,1.0,0,0,0,0
43.0,110.0,8.0,2.5,2.5,390.0,1.53543307086614,0.78,0.492063492063492,0.05,1.5,1.0,0.405,334.0,124.0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
46.0,18.0,28.0,22.0,28.6,513.0,2.32262569832402,18.3,0.63265306122449,0.05,1.5,1.0,1.89,317.0,124.0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,1,0.125,0,0,0.0,1,0,0,0
44.0,0.0,16.0,5.8,9.8,664.0,2.32262569832402,0.15,0.68361581920904,0.05,1.5,1.0,9.16,773.0,121.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,1,1,1.0,1,0.0,0,1,1.0,0,0,0,1
39.0,168.0,9.5,2.4,4.7,451.0,1.58802816901408,0.99,0.487903225806452,0.05,1.5,1.0,1.89,317.0,121.0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
35.0,156.0,16.0,5.8,9.8,664.0,2.32262569832402,3.49,0.6,0.05,1.5,1.0,12.3,317.0,120.0,0,0,0,0,0,0,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,1,1.0,1,0.0,0,1,1.0,0,0,0,1
37.0,164.0,16.0,5.8,9.8,664.0,2.32262569832402,0.63,0.595,0.05,1.5,1.0,0.99,343.0,119.0,0,0,1,1,0,0,1,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,1,1,0.0,1,0.0,1,1,1.0,0,0,0,0
39.0,64.0,18.0,36.0,49.1,851.0,2.99647887323944,3.54,0.60714285714286,0.05,1.5,1.0,0.21,131.0,119.0,0,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
52.0,122.0,16.0,5.8,9.8,664.0,2.32262569832402,1.37,0.595,0.05,1.5,1.0,1.89,317.0,119.0,0,0,0,0,0,0,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
67.0,58.0,13.0,2.93,13.0,507.0,2.535,2.48,0.585,0.05,1.5,1.0,5.7,317.0,117.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,0.0,1,0.0,0,0,0.0,0,0,0,0
31.0,16.0,10.0,7.42,7.57,726.8,2.95121951,0.16,0.475609756097561,0.05,1.5,1.0,1.89,317.0,117.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0
47.0,157.0,20.0,5.8,29.7,230.0,0.912698412698413,1.36,0.625668449197861,0.05,1.5,1.0,1.89,317.0,117.0,0,0,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1,0.125,0,1,1.0,0,0,0,0
40.0,195.0,45.0,5.8,9.8,664.0,2.32262569832402,0.3,0.471774193548387,0.05,1.5,1.0,1.89,317.0,117.0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,1.0,0,0.0,1,1,1.0,0,0,0,0
51.0,152.0,10.0,5.8,6.0,664.0,2.32262569832402,0.36,0.515555555555556,0.05,1.5,1.0,1.89,317.0,116.0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,1,0.0,0,0,1.0,0,0,0,0
50.0,186.0,11.0,5.8,8.8,736.0,2.92063492063492,1.81,0.477178423236515,0.05,1.5,1.0,1.24,213.0,115.0,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,1,0,1.0,1,0,0,0
66.0,66.0,4.0,4.39,4.15,287.0,1.435,4.77,0.57,0.05,1.5,1.0,19.7,342.0,114.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.0,1,0.0,0,0,1.0,0,0,0,0
39.0,228.0,30.0,5.8,9.8,664.0,2.32262569832402,0.4,0.448412698412698,0.05,1.5,1.0,5.7,317.0,113.0,0,1,0,0,0,1,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,1,0,1.0,1,1.0,0,1,1.0,1,0,0,0
45.0,342.0,28.0,5.8,9.8,664.0,2.32262569832402,1.6,0.440476190476191,0.05,1.5,1.0,8.6,102.3,111.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,1,1.0,1,0,0,1
48.0,198.0,12.0,8.0,16.0,712.0,2.82539682539683,1.3,0.493333333333333,0.05,1.5,1.0,1.89,317.0,111.0,0,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1,0.0,0,0,0.0,0,0,0,0
36.0,125.0,16.0,5.8,9.8,664.0,2.32262569832402,0.44,0.488888888888889,0.05,1.5,1.0,6.9,1035.0,110.0,1,1,0,0,0,0,1,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,1.0,0,0,1.0,0,0,0,0
61.0,5.0,8.0,5.8,9.8,664.0,2.32262569832402,4.23,0.588235294117647,0.05,1.5,1.0,1.89,317.0,110.0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0,0,1,0
31.0,324.0,16.0,5.8,9.8,664.0,2.32262569832402,2.32,0.54,0.05,1.5,1.0,5.2,343.0,108.0,0,0,0,1,0,0,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,1.0,0,0,0,0
34.0,276.0,16.0,5.8,9.8,664.0,2.32262569832402,0.34,0.54,0.05,1.5,1.0,3.5,280.5,108.0,0,0,0,1,0,0,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0
33.0,300.0,16.0,5.8,9.8,664.0,2.32262569832402,1.6,0.54,0.05,1.5,1.0,1.89,317.0,108.0,0,1,0,1,0,0,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1,0.0,0,1,1.0,0,0,0,0
36.0,91.0,40.0,5.8,45.0,664.0,2.32262569832402,1.8,0.420634920634921,0.05,1.5,1.0,0.236,95.0,106.0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0
56.0,54.0,10.0,5.8,5.92,578.0,2.568888888888889,18.0,0.561497326203209,0.05,1.5,1.0,0.36,318.2,105.0,0,0,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
41.0,72.0,5.0,5.8,9.8,400.0,1.11,1.22,0.298571428,0.05,1.5,1.0,1.89,317.0,104.4,0,1,1,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,1.0,1,0,1.0,0,0,0,0
31.0,48.0,8.0,2.9,4.4,377.0,1.053072625698324,0.1,0.279329608938547,0.05,1.5,1.0,0.056,153.0,100.0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,1,0,0.0,0,0,0,0
44.0,180.0,16.0,8.37,14.0,284.0,0.405714285714286,2.7,0.485,0.05,1.5,1.0,1.89,317.0,97.0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,1,0,1.0,1,0,0,0
44.0,12.0,20.0,5.8,10.0,664.0,2.32262569832402,1.1,0.485,0.05,1.5,1.0,1.89,317.0,97.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.125,0,0,1.0,0,0,0,0
36.0,150.0,16.0,5.8,9.8,664.0,2.32262569832402,0.42,0.489795918367347,0.05,1.5,1.0,1.49,317.0,96.0,0,0,0,0,0,0,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,1,1,0.0,1,0.0,0,1,1.0,0,0,0,0
45.0,228.0,15.0,5.8,31.0,365.0,1.825,2.98,0.476,0.05,1.5,1.0,2.5,313.0,95.2,0,1,0,1,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,1,0.0,0,0,0,1
43.0,264.0,16.0,2.8,9.7,540.0,1.90140845070423,1.7,0.408888888888889,0.05,1.5,1.0,2.37,237.0,92.0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
24.0,301.0,20.0,5.8,9.8,664.0,2.32262569832402,0.1,0.436224489795918,0.05,1.5,1.0,0.241,189.0,85.5,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,1.0,0,1,1.0,0,0,0,0
15.0,144.0,16.0,5.8,9.8,664.0,2.32262569832402,0.4,0.237430167597765,0.05,1.5,1.0,1.89,317.0,85.0,0,0,0,0,0,0,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.125,1,1,1.0,0,0,0,0
51.0,324.0,16.0,5.8,9.0,664.0,2.32262569832402,0.59,0.474576271186441,0.05,1.5,1.0,0.7,270.0,84.0,0,0,1,0,1,0,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,0,0.2296173044925124,0,0.125,0,1,0.0,0,0,1,1
64.0,12.0,16.0,5.8,2.11,219.0,1.38812785,1.53,0.378995433789954,0.05,1.5,1.0,1.89,317.0,83.0,0,0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0
65.0,240.0,22.0,5.8,9.8,664.0,2.32262569832402,8.2,0.231888544891641,0.05,1.5,1.0,1.89,317.0,74.9,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.125,0,0,1.0,0,0,0,0
77.0,119.0,10.0,3.4,2.2,488.0,2.75706214689266,1.38,0.219814241486068,0.05,1.5,1.0,1.2,313.0,71.0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
28.0,264.0,31.0,15.9,18.0,600.0,1.67597765363128,0.43,0.25,0.05,1.5,1.0,12.0,1015.0,62.0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,1,1.0,0,0,0,0
47.0,216.0,24.0,5.8,9.8,664.0,2.32262569832402,0.66,0.279908675799087,0.05,1.5,1.0,1.89,317.0,61.3,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
24.0,312.0,16.0,5.8,0.5,664.0,2.32262569832402,0.1,0.234126984126984,0.05,1.5,1.0,0.53,290.0,59.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,1,0,1,0.0,1,0.0,0,1,1.0,0,0,0,0
57.0,243.0,7.0,5.8,9.0,600.0,2.66666666666667,0.2,0.305084745762712,0.05,1.5,1.0,4.84,478.0,54.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1,0.0,1,1,1.0,0,0,0,1
49.0,156.0,12.0,19.4,20.05,418.0,1.65873015873016,0.12,0.115555555555556,0.05,1.5,1.0,6.73,633.6,31.0,0,1,0,1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1,1.0,1,0,0.0,0,0,0,0
26.0,1.0,6.0,5.8,9.8,664.0,2.32262569832402,1.53,0.00927374301676,0.05,1.5,1.0,1.89,317.0,3.32,0,0,0,0,0,1,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,0,0.0,1,0.125,0,0,0.0,0,0,0,0
32.0,1.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,5.7,1600.0,183.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.0,0,0,1.0,0,0,0,0
56.0,1.0,15.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,9.0,1600.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,1,1,0.0,1,1.0,0,0,0.5853242320819113,0,0,0,0
69.0,127.0,16.0,5.5,3.5,830.0,3.68888888888889,1.22,0.779329608938548,0.05,1.5,1.0,3.4,1096.0,183.0,0,1,0,1,0,1,1,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,1,1,1,0.0,1,1.0,0,0,0.5853242320819113,0,0,1,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,3.7,839.0,183.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,3.0,794.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
30.0,120.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,33.3,600.0,183.0,0,1,0,0,0,1,1,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,1,1.0,0,0,0,0
29.0,1.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.33,545.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.5853242320819113,0,0,0,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,6.36,537.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
32.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,0.13,491.0,183.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.6,484.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
36.0,52.0,35.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,23.7,449.0,183.0,0,0,0,0,0,1,0,0,1.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.2296173044925124,1,0.0,0,0,0.5853242320819113,0,0,0,0
35.0,0.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,0.67,408.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,1,0.0,0,0,1.0,1,0,0,0
74.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,2.74,363.0,183.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
46.0,95.0,12.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.2,346.0,183.0,0,0,0,1,0,1,0,1,1.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.0,0,0,0.0,1,0,0,1
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,4.42,300.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0
46.0,10.0,6.0,2.14,6.21,374.0,1.48412698,1.22,0.779329608938548,0.05,1.5,1.0,2.65,212.0,183.0,0,0,0,0,0,1,0,0,0.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,1,1,0.0,1,0.0,0,0,0.0,0,0,0,0
78.0,0.0,16.0,31.4,40.0,678.0,3.83050847457627,2.0,0.779329608938548,0.05,1.5,1.0,0.21,201.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
